181	150	218	200	107
116	99	108	196	133
212	174	143	206	143
141	140	158	205	125
247	137	204	168	153
156	133	126	150	132
217	157	127	188	155
150	106	158	153	141
227	139	179	137	157
143	169	144	116	144
198	119	197	250	136
147	158	136	189	144
247	151	137	209	100
192	159	102	221	127
168	173	163	133	132
228	142	197	151	153
99	206	112	156	145
151	218	205	154	107
105	215	175	106	99
209	189	214	138	101
112	107	203	171	109
126	111	214	152	142
142	136	148	222	155
161	147	202	156	133
179	192	175	129	105
110	138	146	130	119
215	108	110	220	150
209	132	129	244	124
133	189	148	122	139
138	190	112	173	155
174	211	197	144	151
250	149	120	123	127
111	110	183	248	103
153	205	216	219	152
206	212	145	136	151
180	175	102	157	129
194	128	166	109	151
112	189	179	253	129
187	146	126	202	125
238	184	199	217	143
193	143	108	254	140
106	104	203	131	118
225	142	182	258	99
219	112	151	162	157
224	130	115	256	126
186	108	184	192	109
170	142	190	150	135
228	166	141	179	117
184	166	205	237	139
158	199	202	186	105
165	212	138	157	131
129	156	174	140	151
214	167	218	159	155
226	127	163	106	125
165	190	207	249	128
107	128	172	99	143
216	170	110	125	126
165	175	146	251	119
210	122	204	136	106
123	174	126	120	148
231	206	195	181	124
251	141	110	215	127
164	168	133	243	103
142	113	160	145	151
124	123	130	199	156
243	100	171	213	114
231	204	122	188	132
114	171	204	176	155
177	138	193	225	133
182	144	154	114	103
104	174	172	120	110
106	169	183	249	108
181	117	173	161	154
217	190	169	123	100
156	166	145	103	143
117	126	147	145	140
249	214	196	240	140
243	175	187	113	124
224	121	201	113	128
199	190	149	128	146
123	143	154	138	131
195	146	160	205	143
226	170	202	215	149
187	183	165	127	155
168	147	195	151	142
213	214	206	251	138
163	152	118	104	134
198	114	214	145	149
120	122	194	193	114
240	101	185	169	127
136	99	107	110	113
185	104	147	107	147
207	185	168	236	112
227	152	196	173	121
196	159	206	115	138
204	198	203	249	130
113	174	156	143	114
208	111	183	144	135
238	164	137	140	126
188	136	194	145	113
220	204	121	237	136
100	161	214	104	100
248	132	202	256	139
236	111	122	113	123
209	189	166	212	103
146	111	122	170	157
159	207	159	181	157
124	128	148	227	134
159	151	203	238	102
143	194	119	165	101
126	142	208	202	106
204	195	171	136	157
220	159	190	110	126
166	152	178	134	136
154	169	215	199	127
158	122	107	220	99
107	198	111	141	117
218	179	159	199	114
148	131	133	99	117
252	159	213	214	130
237	188	175	213	135
112	141	123	133	127
131	115	110	189	106
108	186	206	174	123
146	146	192	143	122
230	167	130	108	138
153	128	149	253	120
204	206	187	103	135
233	213	151	191	142
252	150	120	214	135
236	123	182	99	114
247	169	165	115	139
144	102	196	207	107
190	182	164	130	135
101	213	171	134	155
201	103	206	161	104
251	159	142	179	150
205	141	164	122	132
234	132	145	139	108
101	124	111	176	112
188	132	163	107	104
208	104	121	125	127
241	126	151	206	121
121	101	194	229	133
211	131	169	115	135
201	188	216	187	128
136	134	120	193	118
130	104	127	168	137
163	127	126	167	116
225	170	177	186	116
210	149	158	258	126
157	214	127	215	104
162	182	158	147	133
121	141	206	141	106
101	144	188	247	158
198	202	117	139	113
117	178	134	206	141
147	208	130	194	150
211	218	171	163	139
214	100	175	228	134
170	151	210	239	146
175	111	113	112	105
174	175	100	242	157
174	197	155	195	153
127	198	216	118	156
222	104	167	145	157
186	182	170	167	156
229	176	135	234	128
207	140	208	105	117
136	135	199	250	106
178	216	213	138	117
227	125	139	117	121
144	119	116	196	119
172	134	173	166	130
204	187	187	235	126
237	212	117	149	140
210	106	164	237	132
249	185	183	140	133
245	134	113	164	156
248	203	100	159	108
162	217	136	233	117
244	100	160	121	120
160	147	104	197	114
157	127	217	234	142
238	99	119	181	157
233	193	166	182	125
146	171	101	208	142
133	114	127	234	139
173	188	187	217	140
224	129	157	220	135
217	213	143	111	141
124	200	190	117	126
207	213	145	117	126
197	123	208	193	150
235	200	109	199	130
197	168	193	104	147
212	194	210	196	145
149	216	213	137	110
227	212	122	114	102
129	208	190	228	158
124	146	111	144	122
218	130	147	196	121
102	140	121	244	106
174	113	154	130	157
240	131	189	247	136
231	143	133	236	146
225	109	217	216	147
145	190	107	100	123
237	163	108	254	150
128	124	140	218	141
249	177	197	209	125
128	105	123	202	140
144	115	147	235	150
116	115	205	169	112
115	103	163	167	140
105	198	111	213	102
180	174	159	232	113
243	212	211	132	125
134	115	212	205	111
169	168	192	216	133
179	213	153	150	110
219	108	148	254	109
199	168	139	187	114
123	192	127	224	158
209	151	213	121	143
209	153	213	142	124
244	174	212	183	139
172	189	104	120	143
251	200	142	210	118
144	193	188	116	119
140	118	183	142	146
192	110	117	199	149
131	171	161	237	157
223	193	148	107	104
145	100	145	171	118
122	187	125	133	122
112	123	210	167	148
154	185	144	216	100
135	193	108	185	157
187	214	192	240	118
149	108	115	172	109
156	125	195	171	104
243	215	200	138	113
210	173	193	231	136
160	102	105	215	116
197	124	190	149	101
184	122	169	211	144
132	185	124	167	150
155	143	166	130	156
196	132	162	145	123
123	118	150	172	144
164	159	114	129	126
169	167	122	257	101
151	178	146	100	153
226	145	182	133	111
189	193	163	227	99
118	130	198	147	156
214	196	207	219	110
192	198	215	215	131
115	182	117	157	130
249	102	128	156	104
175	124	147	229	116
183	153	146	115	132
161	155	148	171	132
179	112	213	252	151
198	122	198	191	145
109	185	179	160	121
225	201	206	142	138
202	119	214	171	158
166	151	129	140	149
161	127	151	186	153
196	129	121	228	125
120	184	200	222	114
210	127	207	240	124
219	186	180	204	115
118	131	208	111	100
244	116	192	121	135
121	118	192	154	105
163	145	133	129	118
144	197	141	222	110
202	145	200	115	114
216	179	197	199	128
241	125	140	254	129
147	187	203	247	116
242	118	123	165	111
194	107	110	174	117
214	149	114	221	116
100	213	135	140	141
220	113	150	180	156
123	182	169	137	131
211	136	217	200	141
178	147	200	212	144
201	172	113	227	114
143	124	191	150	132
223	144	216	164	150
220	185	123	131	147
250	134	171	184	122
195	114	188	139	146
130	200	146	192	118
156	189	195	194	128
128	131	204	155	106
113	103	212	141	108
205	108	123	143	136
201	142	194	188	133
138	118	174	238	111
171	150	197	153	119
116	105	115	102	125
194	215	215	138	121
155	144	171	178	99
155	165	128	210	146
214	108	133	107	124
252	142	216	232	130
246	100	117	129	106
185	134	183	129	102
214	179	207	138	156
102	180	181	180	130
252	121	191	151	141
222	205	133	202	128
220	131	105	166	108
183	115	142	220	106
234	116	193	210	138
225	113	133	111	137
173	122	208	145	150
174	189	121	203	144
227	217	209	234	118
208	197	123	181	106
151	115	158	188	117
119	152	99	236	114
171	169	163	218	126
234	126	162	243	126
206	209	147	131	131
216	112	204	166	148
185	116	192	191	126
146	218	102	256	138
203	202	184	248	140
206	168	112	236	102
166	136	211	239	114
132	216	205	126	109
249	148	198	198	156
169	140	153	236	116
116	176	141	188	156
100	189	200	181	120
236	208	127	207	103
133	194	152	103	136
190	176	207	183	104
185	142	128	254	107
200	201	109	240	152
108	182	134	228	111
198	117	124	138	124
183	217	166	193	148
171	214	187	245	154
214	183	170	158	110
150	135	121	137	126
165	182	165	221	122
152	105	102	107	107
215	130	128	160	101
237	195	106	135	138
201	215	212	235	129
217	143	135	162	149
113	189	110	249	122
110	172	195	222	150
245	172	183	161	152
206	117	119	140	112
202	105	216	179	129
115	110	105	243	102
169	139	209	246	155
144	156	122	205	152
232	160	212	112	154
228	131	164	245	109
109	121	129	119	142
104	207	136	242	145
250	116	109	117	117
251	114	171	165	103
176	127	116	215	154
247	213	111	199	137
127	140	143	124	103
131	214	172	236	106
210	182	121	156	146
127	212	103	136	115
135	140	163	107	104
234	157	209	182	147
163	103	201	145	115
145	172	192	253	151
205	201	146	175	158
144	218	169	176	110
125	121	166	249	124
243	138	121	148	117
219	210	120	141	142
211	177	202	122	146
157	138	150	220	119
222	112	101	103	146
170	163	190	142	142
169	169	145	184	128
107	192	164	250	133
175	148	133	231	112
121	107	135	139	100
131	161	104	170	123
143	182	155	122	118
145	119	110	156	158
105	171	185	115	142
215	177	110	258	139
174	115	170	108	117
222	166	149	110	150
116	199	144	145	106
163	183	200	167	120
100	216	192	145	120
139	177	205	99	147
118	142	151	153	125
220	99	186	107	137
178	150	120	164	112
189	165	199	147	113
152	135	196	119	146
141	110	158	229	105
116	117	212	109	99
238	121	215	116	110
202	196	141	186	99
185	111	182	236	152
213	207	160	133	152
216	189	132	238	106
110	156	167	168	128
112	153	208	235	103
136	122	201	129	136
162	152	172	244	148
150	104	115	191	151
205	136	204	168	152
134	138	135	179	133
182	115	159	151	137
246	148	166	163	143
229	210	179	218	135
219	189	120	249	153
131	211	163	195	133
143	157	169	199	137
138	199	106	203	124
242	170	198	109	107
220	138	157	217	134
251	166	153	160	156
169	195	113	213	108
203	121	211	207	100
162	203	113	165	124
237	145	205	191	107
217	184	193	171	141
243	163	104	177	128
108	99	157	113	132
187	170	113	206	131
106	118	160	208	144
143	130	217	153	145
129	115	134	189	149
196	136	210	99	101
246	168	157	195	138
127	165	202	195	102
121	154	154	197	123
206	108	114	220	119
139	202	171	233	157
171	198	154	217	111
137	190	179	100	128
130	111	187	139	130
122	148	210	111	110
149	204	140	159	121
200	169	158	203	128
185	215	218	120	152
221	205	215	148	108
236	218	108	114	136
134	169	201	164	130
173	141	136	246	100
164	174	152	102	123
227	137	134	106	125
227	151	124	169	109
155	169	205	234	139
209	106	129	211	155
137	135	198	133	117
234	104	192	229	114
104	163	210	194	132
129	186	204	168	140
179	173	217	210	123
178	135	175	131	122
176	111	121	209	154
244	168	110	153	102
141	169	216	203	155
129	153	101	170	139
202	175	178	250	141
246	205	179	190	144
250	121	201	243	107
134	183	172	201	131
177	159	162	255	114
222	153	211	144	121
158	204	99	196	117
160	111	133	219	145
122	217	146	164	130
228	179	201	202	131
112	132	165	138	153
172	148	123	222	125
160	167	164	238	121
130	115	157	193	138
176	175	206	254	131
189	118	171	163	124
158	135	143	200	136
145	137	120	235	109
197	150	165	144	115
113	189	216	166	135
108	163	144	123	110
208	132	163	149	148
240	101	140	193	119
180	161	181	171	116
243	150	146	186	137
178	178	194	202	143
244	131	122	230	126
214	165	187	201	109
180	188	125	148	140
217	99	115	133	150
156	152	116	110	150
104	130	107	257	151
149	218	163	239	127
236	211	108	249	142
126	101	164	160	142
160	122	168	157	113
248	158	149	225	137
189	154	161	130	116
224	134	139	192	152
116	166	116	134	137
118	135	121	170	129
222	128	167	188	150
248	202	102	243	146
214	159	188	182	157
154	145	99	171	132
211	182	113	123	113
100	195	126	186	156
224	206	187	223	158
160	121	157	258	128
216	175	104	247	149
179	102	189	151	110
115	153	166	177	118
250	191	128	246	105
213	165	136	104	109
251	153	143	201	158
252	155	106	209	142
200	193	195	241	113
157	147	166	119	153
112	111	187	163	100
145	130	204	195	145
237	163	128	253	149
124	154	146	219	102
241	172	116	206	105
242	133	104	102	127
219	112	127	224	102
214	154	157	257	140
192	206	145	180	152
168	175	115	239	127
143	189	108	130	124
126	125	197	110	127
200	215	183	235	126
163	191	148	240	134
215	185	100	119	121
205	158	112	197	108
102	185	186	117	99
140	142	127	220	134
240	206	184	173	133
207	140	144	223	150
110	157	187	137	103
158	169	178	159	138
182	116	150	159	134
233	143	193	213	122
146	146	188	102	134
164	187	169	137	128
161	178	179	181	147
157	100	106	205	131
249	161	201	164	123
189	200	116	219	102
194	182	152	107	113
154	104	115	249	150
203	211	102	202	104
121	174	162	131	136
127	205	135	128	122
251	186	184	197	117
239	190	131	107	106
243	117	137	191	158
115	217	205	206	136
194	202	189	136	131
173	118	143	154	111
121	133	166	201	157
175	134	119	199	153
227	205	111	204	101
104	142	99	132	155
155	171	204	166	119
136	133	125	231	147
119	137	143	202	109
112	213	134	175	128
222	212	177	208	121
226	190	133	157	119
223	213	105	126	114
242	197	202	144	139
140	165	160	251	144
223	129	136	121	144
211	130	210	209	102
123	190	100	105	138
166	150	184	114	131
110	171	176	236	148
182	148	166	190	120
183	204	217	200	117
198	148	211	109	137
105	145	193	109	144
160	168	164	198	151
129	153	190	186	124
139	207	139	162	150
167	156	194	114	111
220	218	99	241	116
175	132	202	148	137
232	211	180	258	151
194	198	102	221	129
139	210	207	229	130
112	163	143	153	136
125	134	179	150	147
236	143	203	256	123
151	126	107	249	102
197	204	134	153	153
240	184	188	117	102
147	170	198	240	104
182	120	155	150	148
194	151	202	224	114
121	174	111	99	120
152	117	143	114	155
148	134	218	252	133
245	184	194	209	156
177	115	133	144	127
99	191	127	131	113
235	205	148	124	138
208	163	136	252	129
234	196	141	105	128
100	120	163	162	141
160	113	104	137	157
247	128	138	135	119
146	205	111	148	134
216	123	105	163	103
208	165	169	183	126
161	196	121	123	157
147	107	188	207	132
140	190	110	204	142
146	143	190	131	111
239	210	160	131	123
197	130	181	171	104
240	144	187	167	140
172	212	113	182	148
205	216	189	144	134
188	199	103	227	123
231	210	134	103	157
198	155	169	181	153
252	102	171	147	128
146	204	152	134	112
174	192	215	111	153
246	138	182	106	109
217	119	153	141	148
110	185	181	183	112
176	188	188	99	157
185	154	149	251	108
232	133	187	157	158
217	145	172	177	130
176	173	198	155	99
177	166	193	234	128
204	198	117	241	140
105	206	102	168	155
173	183	186	188	123
106	185	142	256	152
180	117	208	231	134
252	157	210	245	148
161	109	158	237	127
135	207	164	210	139
249	133	144	230	132
219	209	139	188	104
132	122	184	190	127
161	160	105	169	134
202	177	125	174	155
110	205	117	201	105
242	209	102	246	155
109	159	173	234	107
122	209	163	239	153
113	164	205	112	124
100	211	150	109	148
175	201	123	102	134
210	122	205	153	109
115	118	130	254	109
247	189	195	187	121
122	131	161	248	126
136	109	107	241	137
128	212	181	122	139
241	209	214	209	120
189	107	177	149	114
121	115	121	130	155
247	132	160	114	135
173	198	113	178	102
120	145	135	185	140
168	119	157	236	145
222	214	197	170	102
196	110	136	193	105
205	137	137	157	115
208	109	109	113	107
177	130	169	250	124
244	140	99	187	153
190	161	216	168	110
166	164	163	179	130
159	197	207	107	111
104	119	167	224	149
139	158	183	191	99
215	168	125	214	131
188	182	173	182	135
147	212	186	117	101
180	195	158	176	140
112	105	142	232	140
209	201	166	248	117
214	196	162	246	154
248	138	157	239	99
180	174	213	116	126
226	183	113	257	138
170	178	184	154	103
186	177	196	161	112
111	168	150	174	99
168	124	189	230	101
133	126	106	242	134
180	159	207	150	104
168	136	192	146	101
178	162	214	223	143
239	106	128	136	135
129	174	105	148	111
238	107	207	163	153
215	148	109	124	129
139	118	192	147	128
248	190	145	225	110
130	124	174	160	124
124	216	116	175	124
129	134	196	101	118
198	212	110	251	119
178	125	122	188	124
187	130	181	103	135
131	155	138	251	127
210	150	197	188	137
215	192	202	174	143
143	170	122	148	123
178	169	150	165	116
133	173	177	191	148
241	130	133	211	104
244	145	135	109	121
250	157	113	123	133
116	206	107	224	114
199	197	108	118	112
139	205	111	212	114
203	190	160	209	154
102	125	215	199	103
204	217	131	126	140
222	198	210	165	147
250	144	199	164	158
210	122	151	114	156
107	147	209	118	143
194	160	156	204	155
144	158	121	190	100
209	173	124	206	125
226	181	163	171	140
110	128	105	222	128
199	175	214	194	152
192	180	127	215	117
122	213	131	163	115
110	110	170	106	137
226	121	130	109	135
211	131	139	180	121
215	186	101	113	112
229	201	208	154	150
118	127	147	225	114
126	174	209	214	143
186	208	187	137	153
153	108	116	157	128
128	140	156	100	126
232	124	215	211	100
153	115	158	236	131
134	124	192	241	100
146	110	178	151	138
112	133	105	149	113
130	104	145	180	133
121	178	130	167	155
133	184	115	174	144
243	124	142	105	101
200	105	181	172	117
104	158	150	101	142
248	212	204	143	133
136	125	187	243	129
122	211	182	130	143
130	99	200	171	128
237	133	186	238	145
192	188	179	231	134
166	136	140	160	128
158	171	188	184	137
153	205	138	175	129
116	167	190	253	127
204	113	114	197	103
184	194	172	217	109
113	199	174	214	100
241	141	210	197	149
156	217	195	137	117
192	103	166	220	132
220	217	211	172	102
184	184	202	192	134
128	164	146	138	143
174	145	210	161	155
157	216	177	202	150
223	135	161	123	158
224	147	174	228	109
237	111	208	222	147
169	112	206	232	128
145	142	186	180	111
160	142	216	150	156
208	201	196	173	140
118	195	108	187	121
105	164	133	215	143
118	187	124	101	149
109	155	127	227	114
143	184	123	171	158
144	189	184	220	147
148	172	175	172	113
178	120	125	114	131
178	211	151	233	151
243	128	155	119	123
136	204	163	245	138
143	127	176	252	149
114	146	207	106	99
223	192	178	140	153
99	203	205	110	139
107	163	179	240	156
166	189	201	210	142
114	144	143	107	120
204	134	173	138	108
237	107	215	197	121
113	180	109	257	156
107	112	216	238	156
181	218	191	201	102
251	195	124	245	137
116	115	110	150	110
105	181	116	123	131
100	154	206	229	100
221	122	165	206	134
225	109	162	223	108
106	144	196	227	104
220	109	127	180	139
252	190	179	144	132
223	178	182	241	119
102	149	148	137	110
188	100	110	148	151
141	154	162	124	128
116	215	100	227	127
237	177	198	187	136
233	135	118	164	100
192	111	169	116	124
99	211	175	258	115
185	210	183	178	154
223	107	141	193	99
241	166	205	206	130
106	204	111	247	124
191	170	189	112	157
139	167	154	165	108
153	145	177	162	101
169	187	180	244	114
215	158	159	167	118
188	195	177	193	139
159	113	215	117	125
246	134	182	134	117
191	116	130	134	143
213	214	179	208	106
158	196	200	241	101
161	133	218	252	133
250	142	125	193	118
229	191	130	115	127
238	186	115	225	134
143	174	136	247	114
204	207	146	167	99
184	127	168	122	158
161	124	206	156	116
188	211	108	133	124
104	216	115	194	139
105	213	206	121	105
218	114	132	126	154
177	141	201	146	106
208	153	179	225	152
148	181	202	109	132
236	158	118	193	116
206	176	176	130	119
131	193	143	203	125
122	197	203	231	121
161	193	207	137	143
149	142	159	128	99
123	116	204	144	130
121	191	114	246	134
101	143	185	217	115
214	115	137	254	118
124	205	136	188	145
203	138	105	173	109
140	188	180	117	111
223	121	218	252	128
115	217	128	234	122
224	214	125	142	137
139	169	214	185	154
180	214	204	175	101
110	161	165	151	113
174	101	183	253	110
226	177	104	216	108
196	205	211	252	113
140	186	208	209	124
240	103	216	138	150
230	203	178	209	113
129	137	207	232	158
196	133	173	216	125
233	134	209	186	134
214	210	100	228	129
174	204	130	160	133
237	165	101	173	120
111	107	143	175	107
111	139	186	149	156
120	128	140	110	115
175	150	147	152	130
100	210	201	228	149
151	157	201	132	132
222	195	135	148	123
223	104	135	218	123
136	204	208	144	105
246	120	189	161	136
159	127	209	256	112
210	105	110	103	137
181	131	161	187	144
132	109	110	156	110
230	124	147	139	120
140	107	184	102	157
109	202	208	166	125
199	116	149	189	138
160	160	206	211	134
238	169	148	253	129
145	108	105	140	101
149	103	191	253	108
172	168	175	192	114
226	133	159	123	124
231	176	152	134	112
235	217	121	222	118
197	194	167	217	115
249	179	101	156	101
146	178	136	110	127
161	203	157	132	109
120	128	194	127	123
152	174	103	249	127
252	178	108	116	103
201	153	148	193	124
176	151	155	242	124
201	212	194	214	136
175	193	108	193	113
239	132	145	217	107
195	210	147	232	129
178	146	131	160	138
211	131	154	174	151
101	197	168	222	118
133	201	205	247	127
170	208	158	224	133
115	163	148	194	127
199	150	111	216	148
117	140	210	180	101
243	191	114	206	113
114	161	169	234	124
183	188	203	250	148
160	204	125	203	141
231	156	136	169	142
147	138	116	115	144
215	122	181	192	157
212	151	202	208	119
112	110	170	232	108
113	151	206	250	104
212	137	196	127	113
232	197	163	130	155
135	177	154	202	157
168	106	137	148	154
152	170	184	108	148
252	144	154	256	122
201	165	103	222	120
182	153	171	108	119
251	126	150	209	99
121	129	136	219	125
196	121	139	110	147
218	176	186	157	125
109	119	131	102	100
182	187	153	182	150
107	112	143	219	101
196	172	110	101	105
175	185	163	220	108
216	100	165	221	124
215	180	193	242	131
213	150	142	200	151
134	206	160	128	112
182	124	188	229	118
145	146	112	144	152
196	175	120	127	106
184	169	203	235	100
119	141	104	243	148
147	135	187	123	138
101	182	166	222	136
182	210	189	255	99
215	119	150	173	142
212	136	217	177	136
182	200	167	132	115
134	204	141	146	134
211	123	216	183	113
153	147	160	223	127
200	99	216	252	111
147	200	149	191	139
106	217	218	219	109
132	108	149	228	103
151	187	136	119	114
250	156	137	154	101
183	163	103	225	108
141	168	102	101	148
121	121	157	248	130
205	198	205	107	126
208	167	150	234	133
196	207	137	209	113
161	148	188	163	151
151	181	162	134	158
105	120	172	175	117
241	128	217	190	100
224	115	195	102	148
178	105	193	158	119
220	116	140	207	124
183	124	146	147	143
122	210	136	156	120
206	100	201	165	117
206	200	142	161	135
251	120	189	196	156
202	176	191	158	148
125	214	151	231	132
161	124	175	99	122
168	212	193	144	112
109	204	158	144	109
108	166	214	142	130
131	196	182	149	133
103	146	198	178	140
138	150	112	225	131
99	212	114	126	124
155	123	154	148	157
163	190	144	130	155
155	117	99	128	123
108	196	153	151	110
155	197	99	155	132
191	172	181	239	110
244	145	176	161	121
236	147	207	125	138
151	104	204	176	105
234	123	153	131	113
101	200	118	159	104
238	197	211	208	123
134	159	174	203	152
103	115	174	220	149
211	140	170	202	113
185	210	199	212	156
207	186	210	216	118
108	129	180	204	136
170	210	184	128	129
245	112	110	224	134
128	188	191	177	123
111	193	157	199	144
141	152	161	164	116
210	155	204	221	117
185	186	144	188	128
119	213	101	170	154
131	110	132	139	143
172	117	209	187	100
169	120	206	229	141
229	122	166	147	147
146	215	191	146	143
200	198	168	118	153
165	207	115	236	138
230	120	160	106	133
237	160	179	182	99
124	200	137	167	138
195	159	100	156	122
178	211	155	186	151
110	120	124	190	109
177	110	113	167	107
153	185	138	112	125
192	152	146	186	152
183	175	155	241	106
201	144	152	122	119
130	121	128	160	135
195	133	130	191	117
117	193	123	121	114
127	153	160	197	156
139	184	204	224	105
126	214	214	216	156
212	162	137	242	99
209	174	201	144	125
144	156	112	179	123
228	151	216	248	157
146	101	213	137	139
239	205	172	129	141
100	188	133	101	105
112	170	212	189	137
166	207	191	252	110
244	132	156	109	130
142	103	204	232	147
121	193	205	132	142
146	188	196	117	158
152	111	132	192	148
150	152	103	153	146
207	196	171	116	153
209	194	124	238	152
224	183	179	113	145
223	193	121	128	141
208	215	218	154	150
173	117	110	176	140
229	207	162	243	149
215	133	130	121	110
200	104	201	228	110
216	123	203	194	149
236	155	102	107	145
188	146	159	150	157
131	107	190	166	112
252	189	162	206	131
226	188	150	172	144
202	173	146	165	116
202	188	168	183	109
234	117	124	119	154
200	141	162	103	123
198	162	155	171	114
174	195	206	119	135
220	197	107	253	150
247	114	185	232	133
235	187	124	225	154
223	112	205	226	122
220	122	153	181	126
184	156	189	139	100
222	207	131	197	115
122	121	161	178	111
131	153	132	104	105
185	201	202	249	116
169	112	126	175	111
167	210	136	121	150
252	110	179	162	141
114	164	185	208	144
107	176	142	254	115
228	128	122	174	150
149	131	185	211	128
149	183	168	123	155
229	159	143	215	152
195	209	159	202	148
139	199	136	134	149
233	186	139	181	115
148	210	160	127	104
146	186	170	205	155
131	107	124	133	155
250	131	170	138	148
170	102	197	159	111
245	179	162	130	106
246	119	218	213	106
127	150	175	195	127
242	115	155	241	113
212	144	203	138	118
201	111	171	232	149
120	183	162	150	143
133	128	206	108	100
99	116	215	142	106
151	151	148	101	108
103	174	168	146	143
190	199	174	192	152
126	125	116	218	105
103	191	150	124	141
181	206	178	103	114
191	183	133	161	136
148	172	136	206	110
251	133	139	213	146
241	123	127	242	118
115	157	164	234	157
250	122	218	158	130
222	174	127	123	150
226	189	116	191	139
234	188	178	222	123
194	146	165	235	145
195	205	196	251	103
242	143	124	99	116
215	108	106	118	119
215	181	193	251	116
118	117	184	184	146
205	201	203	189	137
169	185	117	235	140
109	178	141	105	113
222	169	158	216	126
108	139	107	168	155
183	116	207	117	148
172	127	174	174	126
221	178	119	221	139
170	209	185	245	134
228	125	201	149	128
120	187	101	196	122
202	142	211	203	120
223	178	177	224	118
132	118	151	183	151
206	171	180	181	122
137	214	197	173	118
217	137	174	253	107
176	131	126	118	117
152	135	118	228	136
236	124	206	241	125
214	130	124	175	154
140	168	211	253	136
164	138	139	206	114
185	181	164	143	110
212	192	199	114	116
227	134	169	125	100
197	198	121	210	119
164	128	119	171	129
245	123	160	223	154
198	166	190	152	123
113	99	104	204	111
119	178	159	212	99
161	184	156	242	104
140	186	174	248	117
144	195	100	226	147
136	200	142	123	136
197	112	129	138	148
100	103	127	170	137
154	105	174	126	117
212	150	180	159	157
152	134	148	242	133
189	152	204	209	100
106	184	190	256	102
190	143	157	132	125
111	188	146	129	153
100	157	196	179	156
200	186	205	117	146
235	218	203	214	149
139	214	206	255	140
136	162	151	257	144
186	132	152	218	150
132	121	174	146	125
250	198	155	255	125
164	117	203	221	124
151	128	190	206	156
197	211	207	193	145
160	114	146	244	131
126	162	184	221	126
108	199	146	185	151
169	136	118	181	128
174	162	137	254	102
168	115	121	237	126
184	125	197	141	139
235	209	168	142	138
221	196	204	142	107
206	115	186	193	122
110	195	126	214	109
124	217	105	194	147
155	180	206	141	138
158	111	208	138	120
173	141	115	214	102
215	170	145	235	132
189	196	190	169	120
164	212	210	121	145
244	174	188	143	154
105	192	100	128	107
182	199	159	222	139
227	153	174	118	109
148	218	182	212	135
149	116	130	100	141
123	190	136	191	102
242	148	202	179	107
230	196	159	127	105
194	122	132	146	135
186	156	200	103	125
193	204	110	255	101
223	170	106	145	139
230	186	126	114	158
111	136	161	138	139
204	115	110	108	134
107	122	130	167	131
246	134	176	208	156
104	104	185	256	136
130	109	185	254	108
216	140	193	242	114
109	168	99	209	139
214	174	202	226	111
238	135	132	159	130
110	162	140	243	117
152	184	155	128	107
204	217	211	149	139
166	199	136	118	127
204	151	142	159	105
237	153	99	254	99
172	194	215	154	157
155	143	191	121	124
221	115	208	257	147
173	205	202	154	107
228	131	199	139	125
99	135	133	214	139
229	112	161	123	158
140	139	218	252	112
228	160	99	194	105
192	190	109	158	132
181	144	189	206	156
225	100	196	175	117
222	130	154	174	126
252	147	210	253	157
251	113	204	201	113
251	132	113	254	138
248	137	149	211	128
225	162	209	212	112
130	145	183	138	134
225	119	109	133	107
174	128	118	212	132
212	99	145	140	121
221	212	200	100	146
250	203	199	210	142
247	137	124	105	112
172	191	153	238	99
122	132	105	179	127
241	125	176	161	120
157	160	130	135	144
147	195	133	217	123
178	209	209	215	109
118	181	120	129	127
178	185	171	113	143
197	204	165	241	131
173	107	148	188	105
177	184	182	201	114
140	173	199	129	113
241	161	208	136	123
245	123	207	148	100
109	178	115	119	131
196	158	121	193	116
176	201	201	163	132
225	172	168	249	151
229	217	126	147	126
135	131	122	139	143
143	126	202	114	117
197	200	133	186	146
238	131	199	112	107
194	106	143	149	156
198	146	137	196	135
214	189	191	223	139
183	198	105	113	153
120	165	215	151	152
207	189	165	149	142
100	112	216	183	126
213	152	99	148	136
183	169	180	219	157
203	152	99	114	124
230	162	203	206	129
172	103	200	229	149
175	189	182	138	142
170	177	184	152	124
206	190	104	108	152
232	188	200	153	101
132	213	186	136	127
202	172	181	198	124
250	144	168	191	147
229	145	203	214	127
141	211	131	214	146
121	114	190	173	149
147	164	190	168	138
252	133	121	132	116
198	139	197	153	101
243	127	156	144	117
156	159	180	144	116
213	121	150	148	136
187	168	185	155	108
102	116	214	104	127
156	212	100	246	151
158	113	107	203	106
222	105	145	226	155
145	137	149	185	150
203	159	144	221	118
232	104	130	163	115
188	177	205	142	118
228	102	186	179	108
141	213	166	157	142
238	198	162	248	103
104	210	211	216	137
174	126	110	230	148
189	112	169	250	132
224	193	186	173	114
224	128	200	192	143
209	106	195	258	130
125	194	125	141	146
222	116	149	222	132
161	140	133	100	105
223	117	131	245	143
213	132	163	128	131
231	174	117	141	106
241	179	168	110	137
181	132	146	202	140
190	104	193	150	142
171	167	185	140	103
148	108	153	106	146
210	161	157	151	142
225	152	216	168	105
168	207	190	235	149
191	109	207	122	143
232	175	180	155	157
216	109	131	173	127
149	218	129	224	146
103	179	194	126	128
156	137	188	148	112
143	191	131	113	158
189	118	217	168	148
181	146	100	150	112
124	180	132	130	103
